Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-size-4xl-new-taylor-swift-album,,,,,,,,Irish Green,,4XL,,,"",0.0,shopify,0,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821787625_msse.jpg?v=1613015647,4,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-size-4xl-new-taylor-swift-album,,,,,,,,Navy,,4XL,,,"",0.0,shopify,0,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821787657_9qa5.jpg?v=1613015648,5,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-size-4xl-new-taylor-swift-album,,,,,,,,Orange,,4XL,,,"",0.0,shopify,0,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821787709_a91f.jpg?v=1613015650,6,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-size-4xl-new-taylor-swift-album,,,,,,,,White,,4XL,,,"",0.0,shopify,0,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2774104258_6xyq.jpg?v=1613015652,7,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-size-4xl-new-taylor-swift-album,,,,,,,,Black,,4XL,,,"",0.0,shopify,0,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821787807_1yzd.jpg?v=1613015653,8,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,Unisex Heavy BHarry Styles Vogue Cover December USA Magazine Drawing Unisex Heavy Blend Crewneck Sweatshirt in Antique Sapphire,"This soft sweatshirt has a loose fit for a comfortable feel. With durable print, it will be a walking billboard for years to come.  
.: 50% Cotton 50% Polyester
.: Medium-heavy fabric (8.0 oz/yd² (271.25 g/m²))
.: Loose fit
.: Sewn in label
.: Runs true to size",Life Made Magic,"","import_2021_02_11_033502, review-inventory, review-pricing",false,Colors,Antique Sapphire,Sizes,S,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2893070949_mgv5.jpg?v=1613015576,1,,false,,,,,,,,,,,,,,,,,lb,,,active
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,M,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,XL,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,2XL,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,3XL,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,4XL,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
unisex-heavy-bharry-styles-vogue-cover-december-usa-magazine-drawing-unisex-heavy-blend-crewneck-sweatshirt-in-antique-sapphire,,,,,,,,Antique Sapphire,,5XL,,,"",0.0,shopify,0,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,Brand New Taylor Swift Eras Through EVERMORE Unisex Heavy Blend Crewneck Sweatshirt in Light PINK | New Taylor Swift Album | Folklore |,"This soft sweatshirt has a loose fit for a comfortable feel. With durable print, it will be a walking billboard for years to come.  
.: 50% Cotton 50% Polyester
.: Medium-heavy fabric (8.0 oz/yd² (271.25 g/m²))
.: Loose fit
.: Sewn in label
.: Runs true to size",Life Made Magic,Sweatshirt,"import_2021_02_11_033502, review-inventory, review-pricing",true,Colors,Light Pink,Sizes,S,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2836739423_3ikb.jpg?v=1613015586,1,,false,,,,,,,,,,,,,,,,,lb,,,active
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,M,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,L,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,XL,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,2XL,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,3XL,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-unisex-heavy-blend-crewneck-sweatshirt-in-light-pink-new-taylor-swift-album-folklore,,,,,,,,Light Pink,,5XL,,,"",0.0,shopify,99,deny,manual,50.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,Taylor Swift Eras Through Evermore Women's High-top Sneakers,"Fashion sense has no limits! These extremely comfortable high-top canvas sneakers with a high quality print are made to last and to impress - a truly original way to express oneself and inspire new fashion trends on the go.
.: Made of 27.87 oz. Nylon canvas
.: 6-12 US size
.: 5"" calf height
.: Durable rubber outsole
.: Black inside interior
Design may appear different on screen than in person. Colors and details may vary slightly due to settings and materials. ",Life Made Magic,"","eras, evermore, folklore, import_2021_02_11_033502, lover, merch, review-inventory, review-pricing, swift, swiftie, Taylor, Taylor_Swift, Taylor_Swift_eras, willow",false,Shoes size,US 8,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2759527714_egjv.jpg?v=1613015602,1,,false,,,,,,,,,,,,,,,,,lb,,,active
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 9,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2807222427_h9l1.jpg?v=1613015603,2,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 10,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2807222499_78au.jpg?v=1613015605,3,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 11,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2807222543_4j1i.jpg?v=1613015606,4,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 12,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2759527940_azpr.jpg?v=1613015607,5,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 6,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2759528064_prr6.jpg?v=1613015609,6,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 7,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2807222813_kvl5.jpg?v=1613015610,7,,,,,,,,,,,,,,,,,,,lb,,,
taylor-swift-eras-through-evermore-women-s-high-top-sneakers,,,,,,,,US 7.5,,,,,"",0.0,shopify,0,deny,manual,75.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2759528200_d8b7.jpg?v=1613015611,8,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-cropped-hoodie-sweatshirt-women-s-new-taylor-swift-album-folklore,Brand New Taylor Swift Eras Through EVERMORE Cropped Hoodie | Sweatshirt Women's  | New Taylor Swift Album | Folklore |,"Colors may appear different on computer screen than on object. Colors may vary slightly.Nothing looks more stylish and chic than a well-designed crop hoodie. As such, this one won’t disappoint. It’s not just a super stylish crop-top hoodie, it is also super comfy due to being made from soft three-end fleece with ultra tight-knit construction. It’s that tight-knitting that makes printed surfaces really stand out.
.: 85% Ring spun cotton 15% Polyester
.: Medium fabric (7.0 oz /yd² (240 g/m²))
.: Relaxed fit
.: Raw bottom hem
.: Soft 3-end fleecePLEASE NOTE IN REGARDS TO HOLIDAY ORDERS:  We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.",Life Made Magic,"","import_2021_02_11_033502, review-inventory, review-pricing",true,Color,White,Sizes,XS,,,"",0.0,shopify,99,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2728579004_lu3r_7a89b04b-052c-4027-a374-d4c17cce0497.jpg?v=1613015579,1,,false,,,,,,,,,,,,,,,,,lb,,,active
brand-new-taylor-swift-eras-through-evermore-cropped-hoodie-sweatshirt-women-s-new-taylor-swift-album-folklore,,,,,,,,White,,S,,,"",0.0,shopify,99,deny,manual,45.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2728579082_5dr0_7a28c962-f40a-4b51-b2ba-03a74bedc133.jpg?v=1613015580,2,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-cropped-hoodie-sweatshirt-women-s-new-taylor-swift-album-folklore,,,,,,,,White,,M,,,"",0.0,shopify,99,deny,manual,45.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-cropped-hoodie-sweatshirt-women-s-new-taylor-swift-album-folklore,,,,,,,,White,,L,,,"",0.0,shopify,99,deny,manual,45.00,,false,true,,,,,,,,,,,,,,,,,,,,,,lb,,,
brand-new-taylor-swift-eras-through-evermore-inspired-magnets,Brand New Taylor Swift Eras Through EVERMORE Inspired Magnets,"Want to get your message across? Great ideas deserve to be spread, and what easier way than using custom magnets anywhere where there is a metallic surface? These strong, fast holding magnets boldly broadcast your message for all to see, get yours today!
.: For indoor or outdoor use
.: Thin (0.03"" (0.8 mm)) and lightweight
.: Black backing",Life Made Magic,"","eras, evermore, folklore, import_2021_02_11_033502, lover, merch, swift, swiftie, Taylor, Taylor_Swift, Taylor_Swift_eras, willow",true,Magnet size,3&quot; × 3&quot;,,,,,"",0.0,shopify,995,deny,manual,9.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2795722749_e55i.jpg?v=1613015555,1,,false,,,,,,,,,,,,,,,,,lb,,,active
brand-new-taylor-swift-eras-through-evermore-inspired-magnets,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2795722779_tfqi.jpg?v=1613015556,2,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-15-oz-coffee-mug-coffee-cup-new-taylor-swift-album-folklore,Brand New Taylor Swift Eras Through EVERMORE 15 oz Coffee Mug | Coffee Cup | New Taylor Swift Album | Folklore |,"Colors may appear different on computer screen than on object. Colors may vary slightly.A classic bestseller, this custom mug is for those who truly believe there’s nothing better than a cup of your favorite beverage in hand. The mug is made of white, durable ceramic and comes in 11oz size. Place a witty and eye-catching design to make it the perfect gift for every true coffee or tea lover.
.: White ceramic
.: 15 oz 
.: Rounded corners
.: C-handle

PLEASE NOTE IN REGARDS TO HOLIDAY ORDERS:  We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.",Life Made Magic,"",import_2021_02_11_033502,true,Mug size,15oz,,,,,"",0.0,shopify,994,deny,manual,22.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2832916322_jrbw.jpg?v=1613015550,1,,false,,,,,,,,,,,,,,,,,lb,,,active
brand-new-taylor-swift-eras-through-evermore-15-oz-coffee-mug-coffee-cup-new-taylor-swift-album-folklore,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2832916356_fl4a.jpg?v=1613015551,2,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-15-oz-coffee-mug-coffee-cup-new-taylor-swift-album-folklore,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2880582463_onjo.jpg?v=1613015553,3,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-15-oz-coffee-mug-coffee-cup-new-taylor-swift-album-folklore,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2880582513_m2xk.jpg?v=1613015554,4,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,BRAND NEW Taylor Swift Eras Through EVERMORE Tumbler 20oz,"This stainless travel-size tumbler is vacuum-insulated and built to last. It's perfect for showing off your style on the road, at the office, or in the countryside.
.: Stainless steel
.: 20oz (0.59 l)
.: Rounded corners
.: See-thru plastic lid",Life Made Magic,"","eras, evermore, folklore, import_2021_02_11_033502, lover, merch, swift, swiftie, Taylor, Taylor_Swift, Taylor_Swift_eras, willow",true,Tumbler size,20oz,,,,,"",0.0,shopify,996,deny,manual,34.00,,false,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821529719_k3nz.jpg?v=1613015530,1,,false,,,,,,,,,,,,,,,,,lb,,,active
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2773847098_38tz.jpg?v=1613015531,2,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2773847152_olyv.jpg?v=1613015533,3,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2773847206_hk3q.jpg?v=1613015534,4,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821529909_g0ti.jpg?v=1613015536,5,,,,,,,,,,,,,,,,,,,,,,
brand-new-taylor-swift-eras-through-evermore-tumbler-20oz,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2821530021_gifq.jpg?v=1613015538,6,,,,,,,,,,,,,,,,,,,,,,
how-you-like-that-sticker-blackpink-lyrics-3-in-matte-paper-sticker,How You Like That Sticker | Blackpink Lyrics | 3 in Matte Paper Sticker,"<p>3 inch Matte Paper Sticker. Colors in photo may vary slightly based on color &amp; monitor settings. Perfect for planners, decoration or anything you have in your creative mind! All orders are shipped out the next business day to get to you as quickly as possibly! Visit my shop for many more stickers!</p>

<p>10% of profits are donated to charities for Myasthenia Gravis, Reflex Sympathetic Dystrophy and Gastroparesis, all conditions I live with in my day to day life. The remaining profits will go towards helping pay medical bills and save up for more expensive treatments that are needed. You purchase helps me and others fighting the same diseases, thank you!We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.</p>",Life Made Magic,"","aesthetic, blackpink, free_shipping, how_you_like_that, Jennie, jisoo, kpop, Lisa, lyrics, rose, sticker, sticker_design, stickers",true,Title,Default Title,,,,,,0.0,,999,deny,manual,3.99,,true,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2478151836_eg50.jpg?v=1607829044,1,,false,,,,,,,,,,,,,,,,,lb,,,active
how-you-like-that-sticker-blackpink-lyrics-3-in-matte-paper-sticker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2522257248_ftng.jpg?v=1607829044,2,,,,,,,,,,,,,,,,,,,,,,
blackpink-members-sticker-jennie-lisa-rose-jisoo-kpop-how-you-like-that-3-inch-sticker-design-free-shipping,"Blackpink Members Sticker | Jennie, Lisa, Rose, Jisoo | KPop | How You Like That 3 inch Sticker Design | Free Shipping","<p>3 inch Matte Paper Sticker. Colors in photo may vary slightly based on color &amp; monitor settings. Perfect for planners, decoration or anything you have in your creative mind! All orders are shipped out the next business day to get to you as quickly as possibly! Visit my shop for many more stickers!</p>

<p>10% of profits are donated to charities for Myasthenia Gravis, Reflex Sympathetic Dystrophy and Gastroparesis, all conditions I live with in my day to day life. The remaining profits will go towards helping pay medical bills and save up for more expensive treatments that are needed. You purchase helps me and others fighting the same diseases, thank you!We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.</p>",Life Made Magic,"","Blackpink, free_shipping, how_you_like_that, Jennie, Jisoo, KPop, Lisa, rose, Selena_Gomez, sticker, sticker_design, sticker_pack, stickers",true,Title,Default Title,,,,,,0.0,,999,deny,manual,3.50,,true,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2478190754_egov.jpg?v=1607829039,1,,false,,,,,,,,,,,,,,,,,lb,,,active
blackpink-members-sticker-jennie-lisa-rose-jisoo-kpop-how-you-like-that-3-inch-sticker-design-free-shipping,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2522253062_fpd1.jpg?v=1607829039,2,,,,,,,,,,,,,,,,,,,,,,
twice-outline-sticker-album-cover-fancy-feel-special-more-and-more-3-inch-matte-paper-sticker-design-free-shipping,"Twice Outline Sticker | Album Cover | Fancy, Feel Special, More and More | 3 inch Matte Paper Sticker Design | Free Shipping","<p>3 inch Matte Paper Sticker. Colors in photo may vary slightly based on color &amp; monitor settings. Perfect for planners, decoration or anything you have in your creative mind! All orders are shipped out the next business day to get to you as quickly as possibly! Visit my shop for many more stickers!</p>

<p>10% of profits are donated to charities for Myasthenia Gravis, Reflex Sympathetic Dystrophy and Gastroparesis, all conditions I live with in my day to day life. The remaining profits will go towards helping pay medical bills and save up for more expensive treatments that are needed. You purchase helps me and others fighting the same diseases, thank you!We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.</p>",Life Made Magic,"","aesthetic, album_cover, fancy, feel_special, free_shipping, KPop, more_and_more, once, sticker, sticker_design, stickers, twice, world_in_a_day",true,Title,Default Title,,,,,,0.0,,999,deny,manual,3.50,,true,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2478222902_orr4.jpg?v=1607829034,1,,false,,,,,,,,,,,,,,,,,lb,,,active
twice-outline-sticker-album-cover-fancy-feel-special-more-and-more-3-inch-matte-paper-sticker-design-free-shipping,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2522250410_at5s.jpg?v=1607829034,2,,,,,,,,,,,,,,,,,,,,,,
rainbow-mickey-balloon-sticker-walt-disney-world-souvenir-disney-lovers-3-inch-matte-paper-sticker-design-free-shipping,Rainbow Mickey Balloon Sticker | Walt Disney World Souvenir | Disney Lovers 3 inch Matte Paper Sticker Design | Free Shipping,"<p>3 inch Matte Paper Sticker. Colors in photo may vary slightly based on color &amp; monitor settings. Perfect for planners, decoration or anything you have in your creative mind! All orders are shipped out the next business day to get to you as quickly as possibly! Visit my shop for many more stickers!</p>

<p>10% of profits are donated to charities for Myasthenia Gravis, Reflex Sympathetic Dystrophy and Gastroparesis, all conditions I live with in my day to day life. The remaining profits will go towards helping pay medical bills and save up for more expensive treatments that are needed. You purchase helps me and others fighting the same diseases, thank you!We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.</p>",Life Made Magic,"","aesthetic, balloon, college_program, dcp, Disney, Disney_world, free_shipping, Mickey, Mickey_head, roommate_gifts, sticker, sticker_design, stickers",true,Title,Default Title,,,,,,0.0,,999,deny,manual,3.99,,true,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2480607500_rszn.jpg?v=1607829031,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rainbow-mickey-balloon-sticker-walt-disney-world-souvenir-disney-lovers-3-inch-matte-paper-sticker-design-free-shipping,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2522234596_eihj.jpg?v=1607829031,2,,,,,,,,,,,,,,,,,,,,,,
glitter-cinderella-castle-with-cinderella-silhouette-sticker-disney-word-princess-castle-3-in-matte-paper-sticker-design-free-shipping,Glitter Cinderella Castle with Cinderella Silhouette Sticker | Disney Word Princess Castle | 3 in Matte Paper Sticker Design | Free Shipping,"<p>3 inch Matte Paper Sticker. Colors in photo may vary slightly based on color &amp; monitor settings. Perfect for planners, decoration or anything you have in your creative mind! All orders are shipped out the next business day to get to you as quickly as possibly! Visit my shop for many more stickers!</p>

<p>10% of profits are donated to charities for Myasthenia Gravis, Reflex Sympathetic Dystrophy and Gastroparesis, all conditions I live with in my day to day life. The remaining profits will go towards helping pay medical bills and save up for more expensive treatments that are needed. You purchase helps me and others fighting the same diseases, thank you!We are being told to expect SIGNIFICANT shipping delays going into the holidays. All items in the shop are made to order. In order to ensure that no one is missing presents Christmas morning, I can not guarantee that any orders placed after December 1st will arrive prior to Christmas. While it is possible, more so for some items than others, I wouldn't want anyone to not be informed going into the holidays. If you have any specific questions, please feel free to message me.</p>",Life Made Magic,"","aesthetic, Cinderella, Cinderella_castle, Cinderellas_castle, college_program, dcp, Disney, Disney_Princess, Disney_world, disneyland, free_shipping, sticker_design, stickers",true,Title,Default Title,,,,,,0.0,,999,deny,manual,3.99,,true,true,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2528509391_rqrg.jpg?v=1607829028,1,,false,,,,,,,,,,,,,,,,,lb,,,active
glitter-cinderella-castle-with-cinderella-silhouette-sticker-disney-word-princess-castle-3-in-matte-paper-sticker-design-free-shipping,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0522/7465/9519/products/il_fullxfull.2522232022_k6ad.jpg?v=1607829028,2,,,,,,,,,,,,,,,,,,,,,,
